"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"ZNF177",-0.148277491212133,5.08552737487638,-0.567995613822493,0.58409687684026,0.999950192382521,-4.64601434318018,"No"
"SLC25A17",-0.156419943588237,5.78316184386683,-0.567993154977699,0.584098476132399,0.999950192382521,-4.64601454596398,"No"
"NR5A2",-0.133497464833335,5.27685647762033,-0.567370049527708,0.584503836271098,0.999950192382521,-4.64606590959221,"No"
"P4HA3-AS1",-0.111711762285598,3.8943765867058,-0.567363683793394,0.584507978282458,0.999950192382521,-4.64606643407739,"No"
"LSM7",-0.155720137243486,3.61881882041313,-0.567342314248152,0.584521882985742,0.999950192382521,-4.64606819471817,"No"
"PHF10",-0.192463508056428,6.25898846522858,-0.566846248400861,0.584844713216713,0.999950192382521,-4.64610904946444,"No"
"KANSL1-AS1",-0.273439576730445,5.3737856532293,-0.566730063645655,0.584920338139709,0.999950192382521,-4.64611861365803,"No"
"CPNE6",-0.130870315030469,4.45038010817693,-0.56632973793279,0.585180952007986,0.999950192382521,-4.6461515549401,"No"
"IFI16",-0.213423470623784,6.28628908191173,-0.566320551605706,0.585186933093705,0.999950192382521,-4.64615231061034,"No"
"PUM3",0.160912188662757,4.68272939842819,0.565903403189504,0.585458567641505,0.999950192382521,-4.64618661413447,"No"
"STK36",-0.208567318382797,3.80648302050386,-0.565755107525042,0.585555149928,0.999950192382521,-4.6461988036878,"No"
"FKBP15",0.164771097123627,4.49685908793648,0.565331857777087,0.585830852695538,0.999950192382521,-4.6462335785227,"No"
"AKAP6",0.131923642532834,4.38036247209608,0.565237089520199,0.585892593973072,0.999950192382521,-4.64624136172065,"No"
"DENND10",0.219038537753093,5.01987213995647,0.565030454746633,0.586027228315404,0.999950192382521,-4.64625832843609,"No"
"NDUFV3",-0.15223054596937,8.88008858456709,-0.565004980988193,0.58604382709114,0.999950192382521,-4.6462604197043,"No"
"SRRT",0.161537689708459,6.76869191087582,0.564875133362817,0.586128440171658,0.999950192382521,-4.64627107826933,"No"
"SNHG4",-0.307416698299392,4.72398855699789,-0.564540937385249,0.586346244163964,0.999950192382521,-4.64629850099328,"No"
"ZNF18",0.147560308129402,4.67462027591273,0.564472845974273,0.58639062647604,0.999950192382521,-4.64630408655642,"No"
"RPS14",0.157620459502223,7.62428845367246,0.564458092670731,0.58640024299237,0.999950192382521,-4.64630529669792,"No"
"EFNA1",-0.239753238188979,6.42618665794085,-0.564339039835876,0.586477847303837,0.999950192382521,-4.64631506101291,"No"
"SLC17A4",-0.662392819922379,7.22729033555772,-0.564221418834541,0.586554523777398,0.999950192382521,-4.64632470613194,"No"
"CST9",0.10443921744819,4.22720309339143,0.564091412141751,0.58663928077305,0.999950192382521,-4.64633536486079,"No"
"RIN2",-0.167155378359912,5.86059039346076,-0.564067078588441,0.586655145612491,0.999950192382521,-4.64633735963379,"No"
"PELI3",0.166552484197044,5.49781673543233,0.564046048696786,0.586668856739467,0.999950192382521,-4.64633908352468,"No"
"ALPP",0.0980729788461767,3.96694708837299,0.563813525960849,0.586820469199123,0.999950192382521,-4.64635814046247,"No"
"DLGAP4",0.0991501697541137,6.76003147130333,0.563808202070577,0.586823940800448,0.999950192382521,-4.64635857671402,"No"
"GLYCTK",-0.159421053836824,6.54990824993989,-0.563791811864156,0.586834628593309,0.999950192382521,-4.64635991974191,"No"
"ING2",-0.138903757941202,4.68501640752639,-0.563685958961669,0.586903656141783,0.999950192382521,-4.64636859260229,"No"
"GFOD2",0.114819075367713,4.07801938310368,0.563650978447853,0.586926468195184,0.999950192382521,-4.6463714583536,"No"
"CEACAM1",-0.186006581636223,5.93444231432763,-0.563631639692318,0.586939079901814,0.999950192382521,-4.64637304259955,"No"
"PNMA8B",0.097300979236298,6.04569215398951,0.563625585572132,0.586943028106983,0.999950192382521,-4.64637353854807,"No"
"HGC6.3",-0.0945218686551854,4.5125622923998,-0.56362335001888,0.586944486030642,0.999950192382521,-4.64637372168157,"No"
"CCN2",0.272705036618174,6.20477681220587,0.563565223874209,0.586982393886243,0.999950192382521,-4.64637848307458,"No"
"RCN1",0.136989692890718,7.12290302074047,0.563503378628388,0.58702272867521,0.999950192382521,-4.64638354864727,"No"
"MOB3B",-0.183365914097643,4.60570636330434,-0.563488199136427,0.587032628803656,0.999950192382521,-4.64638479188335,"No"
"TMEM123-DT",0.144775819237548,4.79357475335326,0.563482696595269,0.587036217606586,0.999950192382521,-4.6463852425472,"No"
"GATA2-AS1",0.105925723086522,4.08609177962449,0.563399792818465,0.587090289583205,0.999950192382521,-4.6463920319887,"No"
"LINC02482",0.178748209479703,3.78095982036389,0.563364971237962,0.587113001923143,0.999950192382521,-4.64639488345783,"No"
"AURKAIP1",-0.14546379878127,6.40485655808317,-0.563350645149399,0.587122346238575,0.999950192382521,-4.6463960565478,"No"
"MRPS16",0.114043262209236,5.17123326833054,0.563338497855481,0.587130269479778,0.999950192382521,-4.64639705120707,"No"
"TIAM1",0.131615581895275,4.14767605351709,0.56323476366075,0.587197933921518,0.999950192382521,-4.64640554453331,"No"
"HSP90B1",0.16156658713782,9.95322765461511,0.563229786420584,0.58720118061615,0.999950192382521,-4.64640595201485,"No"
"CDH22",0.0924845339617875,4.52401279494598,0.563215756464261,0.587210332524489,0.999950192382521,-4.64640710061608,"No"
"ADAMTSL4-AS2",0.106106642948497,3.6311205506616,0.563137267936068,0.587261532963165,0.999950192382521,-4.64641352583682,"No"
"TUBA4A",-0.119980899825229,6.5123479549044,-0.563082423340153,0.587297311193169,0.999950192382521,-4.64641801505693,"No"
"ECHDC1",-0.144763754962394,6.73233445360373,-0.562990623282679,0.587357200215569,0.999950192382521,-4.64642552835679,"No"
"SEPHS2",-0.336520456820976,10.0236688713435,-0.562800201530895,0.587481439198378,0.999950192382521,-4.64644110986314,"No"
"CADM1",0.228266669251824,5.76643089731165,0.562593160825774,0.587616537300351,0.999950192382521,-4.64645804602299,"No"
"ETV1",0.126039509023624,4.62958794930185,0.562524988713351,0.587661024634424,0.999950192382521,-4.6464636213887,"No"
"NF1",0.122505663239637,5.73593729350446,0.562290744080203,0.587813900510599,0.999950192382521,-4.64648277428565,"No"
"ATXN7L3",-0.0838989323611701,4.8164586790149,-0.562201225153944,0.587872329267306,0.999950192382521,-4.64649009191957,"No"
"SEPTIN3",0.120515035824211,4.23215146393687,0.561899594398014,0.588069226085105,0.999950192382521,-4.64651474094115,"No"
"NR4A3",0.128526254692237,3.92009057467477,0.561854500239028,0.588098665476166,0.999950192382521,-4.64651842500814,"No"
"NTN1",-0.290403347140283,4.46231785482008,-0.561777790106766,0.5881487469646,0.999950192382521,-4.64652469141955,"No"
"METTL25B",0.1099066539456,4.71703482735954,0.561768449357997,0.588154845386489,0.999950192382521,-4.64652545440957,"No"
"SH3BGRL",-0.272243450887766,5.03417856410907,-0.561751495179701,0.588165914579657,0.999950192382521,-4.64652683926693,"No"
"CKAP2",-0.163181002795982,4.76854134953715,-0.561477850734954,0.588344589639035,0.999950192382521,-4.64654918614962,"No"
"DDB2",0.152184705192859,3.54280185652285,0.5610484140828,0.588625048069446,0.999950192382521,-4.64658423648815,"No"
"ARL16",0.0988649477984431,4.7549197781286,0.560937877695229,0.588697249425067,0.999950192382521,-4.64659325460952,"No"
"HPRT1",0.230341296074281,4.15345692015908,0.560904987507191,0.588718733923171,0.999950192382521,-4.64659593765926,"No"
"LDLR",-0.117908537960043,6.46282098593325,-0.56069263665089,0.588857455802674,0.999950192382521,-4.64661325708687,"No"
"ZBTB32",-0.121652997486368,4.46720855011324,-0.56062295851928,0.588902978118005,0.999950192382521,-4.64661893881843,"No"
"ZNF235",-0.286211033918002,5.22857767262967,-0.560593940447657,0.588921936850764,0.999950192382521,-4.64662130484383,"No"
"FNDC5",-0.209434518449141,4.21827041006931,-0.560238767885015,0.589154012946484,0.999950192382521,-4.64665025563057,"No"
"FBXW4",-0.18468914387257,5.23379299057941,-0.560238183040481,0.589154395135279,0.999950192382521,-4.64665030328915,"No"
"EDEM2",0.127840185659953,6.80457373153156,0.560137223775331,0.589220372804527,0.999950192382521,-4.64665852973911,"No"
"BCOR",0.108613848697497,4.86418815577613,0.560128059804986,0.589226361729297,0.999950192382521,-4.64665927638159,"No"
"KNSTRN",0.268020926444661,5.88885611921152,0.560116274165345,0.589234064040797,0.999950192382521,-4.64666023661118,"No"
"MIR3936HG",-0.318566649056443,3.74918088214191,-0.56002310036293,0.58929495817463,0.999950192382521,-4.64666782728323,"No"
"IKZF2",-0.11946772718908,4.16850667862492,-0.560006494585573,0.589305811309377,0.999950192382521,-4.64666918000496,"No"
"TP73",0.0892233609112223,4.52613261712843,0.559947536010179,0.589344346085434,0.999950192382521,-4.64667398254127,"No"
"UBE2F",0.116152890259881,5.39156657071585,0.559894952674523,0.589378715217492,0.999950192382521,-4.64667826540294,"No"
"FOXN3",-0.115508914179829,6.10243865332225,-0.559870833286964,0.589394480317484,0.999950192382521,-4.6466802297862,"No"
"ERCC1",-0.107686627837788,6.3260239846538,-0.559697162297177,0.58950800324216,0.999950192382521,-4.64669437209288,"No"
"JSRP1",0.119016099578555,5.0076348861291,0.55961401542725,0.589562357771578,0.999950192382521,-4.64670114151959,"No"
"IFNAR1",-0.134276223115032,5.11430373758999,-0.559545634356285,0.589607061682754,0.999950192382521,-4.64670670812644,"No"
"CDC42EP2",-0.207468662109438,4.10880564829146,-0.559146436771334,0.589868072539041,0.999950192382521,-4.64673919321751,"No"
"TNFSF9",0.120332387092791,3.88376412541969,0.559145889558725,0.589868430370842,0.999950192382521,-4.64673923773357,"No"
"MOB1A",0.194251177031572,5.8842847963835,0.559139422535197,0.589872659278423,0.999950192382521,-4.64673976382679,"No"
"CIDEC",0.110719931034336,3.97643568473126,0.558983375611999,0.589974706260898,0.999950192382521,-4.64675245665355,"No"
"PMEPA1",0.111863155660355,5.39464887211035,0.558533872598373,0.590268712500643,0.999950192382521,-4.6467890018468,"No"
"ATP5MJ",-0.142231822150996,7.26712023422205,-0.558326572534576,0.590404327898493,0.999950192382521,-4.64680584696478,"No"
"TDRD3",-0.143320205835248,4.1096007998089,-0.558180845662769,0.590499672303443,0.999950192382521,-4.64681768540033,"No"
"C6orf132",-0.0909152643053233,3.93759447639878,-0.558163419281743,0.590511074382089,0.999950192382521,-4.6468191008891,"No"
"PSMD13",-0.174073381488497,4.88926775347689,-0.558140557889048,0.590526032768871,0.999950192382521,-4.64682095778778,"No"
"ST20",-0.235105242560224,6.30536491018791,-0.558115212887059,0.590542616440294,0.999950192382521,-4.64682301633801,"No"
"HCFC2",0.205366666645023,4.41753295820719,0.557845138682607,0.590719346301866,0.999950192382521,-4.64684494700297,"No"
"SIRT7",-0.107086488484679,3.9733581515953,-0.557793370025436,0.590753225696476,0.999950192382521,-4.64684914968111,"No"
"PGBD2",0.161546913106894,5.17370154419261,0.557781119211213,0.590761243253002,0.999950192382521,-4.64685014417565,"No"
"FZD8",0.15730209102591,4.12284232681031,0.557667227265549,0.590835782759003,0.999950192382521,-4.64685938876332,"No"
"TBKBP1",0.0876332504713773,4.42713142606095,0.557596875107229,0.590881829076756,0.999950192382521,-4.64686509841037,"No"
"EP400P1",0.170295335744558,4.86822485609899,0.557580226593181,0.59089272600976,0.999950192382521,-4.64686644947991,"No"
"ARHGEF6",-0.395230024372044,6.07637697416045,-0.557204860604365,0.591138442743104,0.999950192382521,-4.64689690203132,"No"
"IGKV1-5",0.140558640779339,4.61946126221333,0.557161076691408,0.591167107542754,0.999950192382521,-4.64690045294878,"No"
"SDSL",-0.112982418358243,3.79932015871219,-0.557114090347379,0.591197869771568,0.999950192382521,-4.64690426331515,"No"
"LDAH",-0.141778648077021,3.77487632883177,-0.556849803427038,0.591370916060073,0.999950192382521,-4.64692569047825,"No"
"SEMA4D",0.146582140344353,4.54633938367655,0.556745933565193,0.591438934087358,0.999950192382521,-4.64693410933369,"No"
"ATG10",-0.211909782966817,4.79297977345234,-0.556649295466789,0.591502220271777,0.999950192382521,-4.64694194080743,"No"
"SMARCE1",-0.126658044683968,8.03694354380462,-0.55656023320744,0.591560548445087,0.999950192382521,-4.64694915728867,"No"
"SMTNL1",0.101401299207715,4.19352352383101,0.556411945678316,0.591657671007619,0.999950192382521,-4.64696117039797,"No"
"TMEM212",-0.0876833015452583,5.33238163993567,-0.556401520211995,0.591664499606622,0.999950192382521,-4.64696201488333,"No"
"SLX9",0.0937162445949298,4.25541407189783,0.556399220876078,0.591666005659419,0.999950192382521,-4.64696220113266,"No"
"FTX",-0.324820127899248,4.82079999070814,-0.556135313874942,0.59183887710263,0.999950192382521,-4.64698357348559,"No"
"ISOC2",-0.220694831175152,5.75856956124233,-0.556118995437802,0.591849567338691,0.999950192382521,-4.64698489473347,"No"
"NFATC2",0.13833824956914,4.95158753962075,0.555895955816199,0.591995691430219,0.999950192382521,-4.64700295008748,"No"
"TLN2",-0.144953487956387,4.42940599791009,-0.555795945158597,0.592061219596523,0.999950192382521,-4.64701104402593,"No"
"ELOVL1",0.129510558085983,4.85825469412423,0.555689457674795,0.592130995760813,0.999950192382521,-4.64701966073847,"No"
"CX3CR1",-0.0993517607529815,3.57182323072148,-0.555640708502701,0.592162940247305,0.999950192382521,-4.64702360492293,"No"
"ARLN",-0.196799478643106,6.05683175904493,-0.555572684775189,0.592207516570252,0.999950192382521,-4.64702910806185,"No"
"GRSF1",0.196743329567427,5.53134785925024,0.55534262305474,0.592358290702953,0.999950192382521,-4.64704771575236,"No"
"FBXW2",0.144270215878565,5.13156830760601,0.555284590624495,0.592396326330924,0.999950192382521,-4.64705240842562,"No"
"HINT2",-0.26231880218465,5.84961425237634,-0.554831989146665,0.592693015702466,0.999950192382521,-4.6470889923894,"No"
"TECTA",0.115208461121304,5.06375976782117,0.554690438505835,0.592785821443685,0.999950192382521,-4.6471004286267,"No"
"MBNL2",-0.259300034667304,6.28717300622293,-0.554634901647571,0.592822235565353,0.999950192382521,-4.64710491489353,"No"
"MTCL2",0.186187803923243,4.71992635291743,0.554577113936862,0.592860126794804,0.999950192382521,-4.6471095825668,"No"
"NOL7",0.19288194252635,5.48394549957175,0.554441908582857,0.59294878564334,0.999950192382521,-4.64712050181406,"No"
"CASP10",0.100873593041118,4.59113473048396,0.554405539290668,0.592972635471788,0.999950192382521,-4.64712343861725,"No"
"RGS6",0.11290713475558,5.22042781805608,0.554338188732641,0.59301680319735,0.999950192382521,-4.64712887669771,"No"
"MYCNOS",-0.15729735003908,4.36290945163291,-0.554281100153834,0.593054242622876,0.999950192382521,-4.64713348574316,"No"
"LEPR",-0.534847855488612,5.60800264885544,-0.554027214733706,0.593220759382272,0.999950192382521,-4.64715397814463,"No"
"ZBTB3",-0.384736500299512,5.66494286781581,-0.553747217498738,0.593404431401315,0.999950192382521,-4.64717656863332,"No"
"ANGEL2",0.110321241272865,4.58602095973758,0.553150518446402,0.593795955008593,0.999950192382521,-4.6472246776111,"No"
"SCFD1",-0.140842466286962,5.69316142092802,-0.553137549058057,0.593804466406237,0.999950192382521,-4.64722572276613,"No"
"CWC15",0.180333413632769,6.34919832342657,0.553137109244381,0.593804755043135,0.999950192382521,-4.64722575820871,"No"
"GAMT",-0.19287153735991,7.16150704094392,-0.553035457018838,0.593871468461933,0.999950192382521,-4.6472339492364,"No"
"MDN1",-0.234539515368378,5.57447049482962,-0.552838405956513,0.594000802746049,0.999950192382521,-4.64724982364443,"No"
"EIF3J",0.127546748487738,6.22694833022748,0.552739635589926,0.594065636287473,0.999950192382521,-4.6472577787077,"No"
"TNFRSF8",-0.0924098684925827,4.99205941696966,-0.552637751839744,0.594132517463968,0.999950192382521,-4.64726598322119,"No"
"CCDC97",0.091757616549863,4.6940381587816,0.552632573567257,0.594135916828202,0.999950192382521,-4.64726640018269,"No"
"RHOU",-0.235494688197503,5.2915674237201,-0.552617998462809,0.594145484957292,0.999950192382521,-4.64726757377142,"No"
"CCDC40",-0.105953312511822,4.8667137680042,-0.552616621727851,0.594146388747745,0.999950192382521,-4.64726768462484,"No"
"ACAD8",-0.20433689415177,4.92668777732135,-0.552579634241504,0.594170670340917,0.999950192382521,-4.64727066273236,"No"
"DDX54",0.112962439996202,5.23266811979417,0.552547982760878,0.594191449369935,0.999950192382521,-4.64727321106405,"No"
"PNPLA6",-0.159635699073532,4.89583063351814,-0.552537231303618,0.594198507733491,0.999950192382521,-4.64727407665888,"No"
"DUX4L1",0.111982760139468,6.31739163229803,0.552485319470925,0.594232588640067,0.999950192382521,-4.64727825584878,"No"
"TPI1",-0.113566354087793,7.88008390619898,-0.552386005719518,0.594297792555768,0.999950192382521,-4.64728625019679,"No"
"ENTREP1",0.135472502221099,4.26961656725867,0.552330074903028,0.594334515329674,0.999950192382521,-4.64729075184287,"No"
"MAPRE3",-0.11408399155731,4.64341347976289,-0.552176177696385,0.594435566680503,0.999950192382521,-4.64730313634736,"No"
"GAREM2",0.110970022339073,3.74864816515679,0.551933211791597,0.594595120755445,0.999950192382521,-4.64732268228251,"No"
"WIPF2",0.101962752009231,5.22813146726231,0.551733487595906,0.594726295527543,0.999950192382521,-4.64733874389546,"No"
